start_seconds,sensor,frames,mean_alignment_error_deg,p95_alignment_error_deg
842.5,RightForeArm,2400,0.23634490647765072,0.26971192209438327
842.5,LeftLowerLeg,2400,0.6722146115823525,0.858263527217467
842.5,RightLowerLeg,2400,0.9366810328064844,1.0356227856966378
852.5,Pelvis,2400,1.582387229553922,1.673902372776773
852.5,LeftForeArm,2400,0.1708975399819245,0.18519912071796962
852.5,RightForeArm,2400,0.23788962853689105,0.28743909879244256
852.5,LeftLowerLeg,2400,0.6857173790152151,0.8245167052928036
852.5,RightLowerLeg,2400,0.9157691894483332,0.9808373891661075
862.5,Pelvis,2400,1.715928549838968,1.7761261417653864
862.5,LeftForeArm,2400,0.17179860637309896,0.19953740489276986
862.5,RightForeArm,2400,0.23784914639005764,0.27184060815339983
862.5,LeftLowerLeg,2400,0.7714050016628138,1.0825250244335585
862.5,RightLowerLeg,2400,0.9003643019234191,1.0384622069200078
872.5,Pelvis,2400,1.9050884263568946,2.664280175865134
872.5,LeftForeArm,2400,0.18092231483421536,0.3801741599047144
872.5,RightForeArm,2400,0.2864644719945209,0.6190887156614672
872.5,LeftLowerLeg,2400,0.6966822466167952,0.9284417430494417
872.5,RightLowerLeg,2400,0.8880696113107104,1.1377679054073018
882.5,Pelvis,2400,2.1700805433635058,2.7299049857516917
882.5,LeftForeArm,2400,0.17341609773794642,0.22146394053151397
882.5,RightForeArm,2400,0.2720663712717531,0.47650820918302467
882.5,LeftLowerLeg,2400,0.707081649055579,1.1614045118187615
882.5,RightLowerLeg,2400,0.8615551445630979,1.1176951911413895
892.5,Pelvis,2400,0.918475038291447,1.7502548386739363
892.5,LeftForeArm,2400,0.42491640439602824,1.086429886971161
892.5,RightForeArm,2400,0.5736253613920409,1.479794883792073
892.5,LeftLowerLeg,2400,0.8566179304806941,1.782306011340782
892.5,RightLowerLeg,2400,1.5347187351837381,2.6906046161320973
902.5,Pelvis,2400,0.8816170802666966,1.0977829577322324
902.5,LeftForeArm,2400,0.26221307709102426,0.4708612998258783
902.5,RightForeArm,2400,0.3085832735801015,0.529942897694162
902.5,LeftLowerLeg,2400,0.739377636239783,0.9689974825977299
902.5,RightLowerLeg,2400,2.215272916025434,3.035302124519777
912.5,Pelvis,2400,0.8951423561186936,1.5556329989095516
912.5,LeftForeArm,2400,0.31251704363532384,0.5940621087071802
912.5,RightForeArm,2400,0.3039536417762888,0.6177852849868576
912.5,LeftLowerLeg,2400,0.8298076601712787,1.6192430922766674
912.5,RightLowerLeg,2400,0.9835829318661262,1.4106056069877775
922.5,Pelvis,2400,1.1443148921782533,2.0158571628960207
922.5,LeftForeArm,2400,0.18398129237987634,0.31577421735995936
922.5,RightForeArm,2400,0.2679133075319743,0.49774836796603955
922.5,LeftLowerLeg,2400,1.020601531739157,1.4831272216462683
922.5,RightLowerLeg,2400,1.0619050311477987,1.620337262704855
932.5,Pelvis,2400,1.2990868406781988,1.3845783528204285
932.5,LeftForeArm,2400,0.17020947954085364,0.19702290860786642
932.5,RightForeArm,2400,0.249443876534507,0.37810157403693484
932.5,LeftLowerLeg,2400,0.8849613393615278,0.982861072423383
932.5,RightLowerLeg,2400,0.8304587231837431,1.0596725944898016
942.5,Pelvis,2400,1.1895337509540649,1.3093244224394969
942.5,LeftForeArm,2400,0.1693945250416388,0.20597012542500462
942.5,RightForeArm,2400,0.24459569670377448,0.3283101015194849
942.5,LeftLowerLeg,2400,0.9258541901104407,1.087494567844475
942.5,RightLowerLeg,2400,0.8362855018121752,1.0145299967255321
952.5,Pelvis,2400,1.1011882749073914,1.2601470313835281
952.5,LeftForeArm,2400,0.17213636094260967,0.2067864314681246
952.5,RightForeArm,2400,0.25401709349793894,0.43933653578550347
952.5,LeftLowerLeg,2400,0.7839590441691784,1.0241686191351431
952.5,RightLowerLeg,2400,0.6695006412599039,0.9008949482332556
962.5,Pelvis,2400,1.0877981799382836,1.2023453717027988
962.5,LeftForeArm,2400,0.17064673106173445,0.19257564402715469
962.5,RightForeArm,2400,0.24660543400473525,0.3511721491538113
962.5,LeftLowerLeg,2400,0.7748055275504687,0.9119304085762693
962.5,RightLowerLeg,2400,0.5459901553087839,0.660600830540518
972.5,Pelvis,2400,1.3083077776110157,1.6313819558091744
972.5,LeftForeArm,2400,0.17798259926400256,0.22097274494136537
972.5,RightForeArm,2400,0.2497053892384208,0.33420669546750686
972.5,LeftLowerLeg,2400,0.6654845315058368,0.8465607176350577
972.5,RightLowerLeg,2400,0.490686650496403,0.6592456652281065
982.5,Pelvis,2400,1.8136503177030117,2.3459739016500856
982.5,LeftForeArm,2400,0.1892525400725578,0.28432758311338585
982.5,RightForeArm,2400,0.2789167615147866,0.46891821683872914
982.5,LeftLowerLeg,2400,0.6618673079847526,0.8999499585379068
982.5,RightLowerLeg,2400,0.5040379955411328,0.959200470928621
992.5,Pelvis,2400,1.825914370580601,1.9232285360891985
992.5,LeftForeArm,2400,0.17020207133824594,0.19415303521671093
992.5,RightForeArm,2400,0.2513341417314437,0.3202282652542141
992.5,LeftLowerLeg,2400,0.6765357382970811,0.7392808326346854
992.5,RightLowerLeg,2400,0.3340495176750479,0.47484386112969534
1002.5,Pelvis,2400,1.7927455958156535,1.9466136177503448
1002.5,LeftForeArm,2400,0.17416693998163815,0.20806831731847544
1002.5,RightForeArm,2400,0.24288838237685628,0.3164337477709496
1002.5,LeftLowerLeg,2400,0.7007667555056711,0.8126682100886122
1002.5,RightLowerLeg,2400,0.38666298937573496,0.6044455793012519
1012.5,Pelvis,2400,1.1846930748714966,1.2760875188961873
1012.5,LeftForeArm,2400,0.17017262880856343,0.22937979099040853
1012.5,RightForeArm,2400,0.24750134433769536,0.3348679795481003
1012.5,LeftLowerLeg,2400,0.599888747060613,0.7452275183392149
1012.5,RightLowerLeg,2400,0.4389430643077188,0.5566248077211277
1022.5,Pelvis,2400,1.5323946289320969,2.325871038061356
1022.5,LeftForeArm,2400,0.175571888039146,0.2422408509057224
1022.5,RightForeArm,2400,0.24718996215902186,0.3439643815390035
1022.5,LeftLowerLeg,2400,0.5998757478981183,0.7166715310375211
1022.5,RightLowerLeg,2400,0.4206109975095827,0.575636328011039
1032.5,Pelvis,2400,2.1919459171828106,2.238366787399305
1032.5,LeftForeArm,2400,0.17150772779982648,0.18983467444378094
1032.5,RightForeArm,2400,0.24772558995760885,0.3117189886341264
1032.5,LeftLowerLeg,2400,0.6192289792168856,0.7474263510593281
1032.5,RightLowerLeg,2400,0.33241134479525497,0.46470887572565145
1042.5,Pelvis,2400,2.0432787326142736,2.568246200730002
1042.5,LeftForeArm,2400,0.17897160124263217,0.22236283337161636
1042.5,RightForeArm,2400,0.2863700365440185,0.466488399707462
1042.5,LeftLowerLeg,2400,0.624021670246124,0.9524709737205966
1042.5,RightLowerLeg,2400,0.48783126457952286,1.208796431883018
1052.5,Pelvis,2400,1.5372392394076637,1.7543141795913122
1052.5,LeftForeArm,2400,0.17891660956110905,0.23634514992051156
1052.5,RightForeArm,2400,0.2654499525016009,0.39138510518636815
1052.5,LeftLowerLeg,2400,0.7070743173126944,0.8800541616047881
1052.5,RightLowerLeg,2400,0.34372591186465634,0.5841937125015328
1062.5,Pelvis,2400,1.5653765469943843,1.7846968440632949
1062.5,LeftForeArm,2400,0.17312930071616844,0.1933062824188436
1062.5,RightForeArm,2400,0.25049300517657125,0.3550011969372306
1062.5,LeftLowerLeg,2400,0.60105223499507,0.7301487607038217
1062.5,RightLowerLeg,2400,0.3156310247783217,0.44084855677842466
1072.5,Pelvis,2400,1.7553730429367282,2.5470604953030316
1072.5,LeftForeArm,2400,0.2669285431729505,0.6676651158640684
1072.5,RightForeArm,2400,0.3172796856428165,0.7411740896681595
1072.5,LeftLowerLeg,2400,0.5472555299026403,0.7094382869998122
1072.5,RightLowerLeg,2400,0.3701364665140469,0.7263172034320952
1082.5,Pelvis,2400,2.2493816672273796,2.9340685045936543
1082.5,LeftForeArm,2400,0.2083702354166919,0.3657865876873017
1082.5,RightForeArm,2400,0.2956662240065505,0.5982146651031779
1082.5,LeftLowerLeg,2400,0.6016052504801112,0.7880724155679452
1082.5,RightLowerLeg,2400,0.37311517315485576,0.7257224032982244
1092.5,Pelvis,2400,2.259696764796852,2.3899986811475133
1092.5,LeftForeArm,2400,0.19856489335796781,0.344514927945113
1092.5,RightForeArm,2400,0.27717982075109593,0.4190247551828347
1092.5,LeftLowerLeg,2400,0.529438525824356,0.6326971084281215
1092.5,RightLowerLeg,2400,0.34548329008701595,0.47564475111114424
1102.5,Pelvis,2400,1.8450670095388713,2.387195707133185
1102.5,LeftForeArm,2400,0.17122017136506867,0.21188468999583712
1102.5,RightForeArm,2400,0.2639436139320254,0.47813457626554007
1102.5,LeftLowerLeg,2400,0.42824996133885057,0.6263309664488614
1102.5,RightLowerLeg,2400,0.27888595646240844,0.5433296794490533
1112.5,Pelvis,2400,2.420026615974741,2.797925147294302
1112.5,LeftForeArm,2400,0.19106931222429457,0.35880496978907006
1112.5,RightForeArm,2400,0.26746026457028704,0.547155029501482
1112.5,LeftLowerLeg,2400,0.44100185521531177,0.5899759594152066
1112.5,RightLowerLeg,2400,0.36419401178525623,0.6954811320523124
1122.5,Pelvis,2400,2.217213313174724,2.2998130351484254
1122.5,LeftForeArm,2400,0.17296136113018837,0.21179977390006988
1122.5,RightForeArm,2400,0.24242598685671785,0.30616598480180335
1122.5,LeftLowerLeg,2400,0.37972006091431854,0.5416416990643911
1122.5,RightLowerLeg,2400,0.3521350149681685,0.5028407365473757
1132.5,Pelvis,931,1.0125306999116392,2.3229253379553043
1132.5,LeftForeArm,931,0.3245553050539784,0.7829173163187585
1132.5,RightForeArm,931,0.2733504150750512,0.7132654851899465
1132.5,LeftLowerLeg,931,0.49905761386638675,0.6285157155193916
1132.5,RightLowerLeg,931,0.6014949105611536,1.0065930628844906
