source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3870,3300,shuffled_past_2s,3,18.951299410578727,1.8816180274097556,4.020669722537163,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3900,1380,current,5,18.429145780045577,1.141397009553819,1.0076773658910811,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3900,1380,current,5,18.429145780045577,1.141397009553819,0.9381320924743418,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3900,1410,past_0_5s,5,18.44755209877198,0.9467017891642009,1.2100892964652825,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3900,1410,past_0_5s,5,18.44755209877198,0.9467017891642009,2.5243132443841083,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3900,1410,past_2s,5,18.44755209877198,0.9467017891642009,1.2100892964652825,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3900,1410,past_2s,5,18.44755209877198,0.9467017891642009,2.5243132443841083,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3900,1410,shuffled_past_2s,5,18.44755209877198,0.9467017891642009,1.2100892964652825,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3900,1410,shuffled_past_2s,5,18.44755209877198,0.9467017891642009,2.5243132443841083,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3930,1380,current,1,18.293747691613646,1.2712136700998153,0.9845226677918899,False
